<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
SAB,20180329,238.37,238.37,235.41,235.51,78840
SAB,20180328,240.33,241.31,234.42,235.51,104670
SAB,20180327,245.16,245.16,236.49,240.33,83420
SAB,20180326,230.48,241.32,230.48,240.53,174720
SAB,20180323,226.64,233.44,222.70,231.86,162010
SAB,20180322,222.60,231.96,219.65,227.53,199230
SAB,20180321,223.58,224.57,218.66,222.60,106190
SAB,20180320,217.78,225.46,215.91,222.60,89610
SAB,20180319,226.55,231.28,221.62,221.62,103660
SAB,20180316,215.70,225.36,206.84,225.07,442820
SAB,20180315,207.83,210.79,201.73,210.78,196320
SAB,20180314,212.76,213.64,204.88,211.38,215240
SAB,20180313,217.68,217.68,212.26,213.74,100580
SAB,20180312,218.67,218.67,216.70,216.89,41840
SAB,20180309,218.66,218.76,216.10,217.09,49770
SAB,20180308,218.66,218.66,216.70,216.79,48500
SAB,20180307,217.19,220.54,216.70,217.68,84500
SAB,20180306,222.60,222.80,216.20,217.19,259600
SAB,20180305,224.57,227.33,222.60,222.60,80570
SAB,20180302,225.85,226.54,224.37,224.57,89080
SAB,20180301,229.50,231.67,226.45,228.51,104990
SAB,20180228,238.36,238.36,231.66,231.67,101780
SAB,20180227,241.32,241.32,235.70,237.87,202240
SAB,20180226,236.39,240.33,233.44,239.05,220820
SAB,20180223,239.35,239.35,233.25,236.39,44180
SAB,20180222,236.40,238.36,234.23,234.23,121670
SAB,20180221,234.42,241.31,230.48,237.38,52050
SAB,20180213,230.48,233.44,229.50,230.38,20870
SAB,20180212,226.54,229.50,221.62,229.50,108810
SAB,20180209,221.62,221.62,212.76,221.62,96300
SAB,20180208,229.30,230.48,221.62,221.62,67480
SAB,20180207,229.30,237.38,229.00,229.30,45750
SAB,20180206,235.31,235.31,218.96,229.20,134250
SAB,20180205,241.32,243.09,232.46,235.31,126340
SAB,20180202,241.32,243.29,237.48,243.29,77900
SAB,20180201,243.29,243.29,239.94,241.32,138000
SAB,20180131,242.30,248.21,242.30,243.29,124310
SAB,20180130,240.34,242.30,239.84,242.30,95220
SAB,20180129,248.31,248.80,241.32,241.32,164600
SAB,20180126,254.12,254.22,248.31,248.31,103010
SAB,20180125,258.06,258.06,253.14,254.12,94990
SAB,20180122,251.17,258.06,247.82,257.08,184370
SAB,20180119,253.93,254.13,251.17,251.66,200930
SAB,20180118,253.92,253.92,249.49,253.93,104920
SAB,20180117,255.11,256.59,253.63,254.12,171960
SAB,20180116,256.59,256.59,254.13,255.11,152440
SAB,20180115,257.08,257.08,241.42,256.59,81970
SAB,20180112,255.57,255.57,251.69,253.34,94390
